"ReportLast90_21 (2021-01-07 - 2021-04-06)"
Date	CampaignName	AvgClickPosition	Impressions	Clicks	Ctr	Cost	AvgCpc	AvgPageviews	Placement
2021-01-08	Test API Sandbox campaign 1	1.17	372	64	17.20	64070000	1000000	1.78	catalogue-cy
2021-01-08	Test API Sandbox campaign 1	1.23	1221	61	5.00	54280000	890000	2.41	catalogue-main
2021-01-08	Test API Sandbox campaign 1	1.00	93	12	12.90	9150000	760000	5.00	cooking.ru
2021-01-08	Test API Sandbox campaign 1	1.15	2922	135	4.62	60640000	450000	4.33	cooking.ru
2021-01-08	Test API Sandbox campaign 1	1.19	325	26	8.00	24660000	950000	2.95	date.by
2021-01-08	Test API Sandbox campaign 1	1.21	491	82	16.70	85040000	1040000	3.37	date.by
2021-01-08	Test API Sandbox campaign 1	1.15	733	51	6.96	47800000	940000	4.56	dict-search
2021-01-08	Test API Sandbox campaign 1	1.18	107	15	14.02	4320000	290000	3.23	dict-search
2021-01-08	Test API Sandbox campaign 1	1.08	362	32	8.84	24410000	760000	3.00	direct-phrase-pick
2021-01-08	Test API Sandbox campaign 1	1.12	983	18	1.83	5720000	320000	1.19	direct-rank-rambler
2021-01-08	Test API Sandbox campaign 1	1.11	291	33	11.34	20970000	640000	2.78	direct-rank2
2021-01-08	Test API Sandbox campaign 1	1.14	105	10	9.52	8900000	890000	1.00	direct-rank2
2021-01-08	Test API Sandbox campaign 1	1.20	618	142	22.98	36860000	260000	2.46	domain-cost-min
2021-01-08	Test API Sandbox campaign 1	1.18	70	32	45.71	36610000	1140000	1.00	domain-cost-min
2021-01-08	Test API Sandbox campaign 1	1.18	662	96	14.50	41190000	430000	1.39	drom.ru
2021-01-08	Test API Sandbox campaign 1	1.17	232	66	28.45	36860000	560000	3.38	drom.ru
2021-01-08	Test API Sandbox campaign 1	1.22	1402	72	5.14	22370000	310000	4.10	ertertert.test.ru
2021-01-08	Test API Sandbox campaign 1	1.16	1332	136	10.21	60760000	450000	2.75	euro-main
2021-01-08	Test API Sandbox campaign 1	1.20	156	28	17.95	24920000	890000	1.00	euro-main
2021-01-08	Test API Sandbox campaign 1	1.17	807	79	9.79	58730000	740000	2.13	eurovision.yandex.ru
2021-01-08	Test API Sandbox campaign 1	1.09	914	14	1.53	3560000	250000	1.92	forexpf.ru
2021-01-08	Test API Sandbox campaign 1	1.20	993	117	11.78	76400000	650000	3.32	freq-state
2021-01-08	Test API Sandbox campaign 1	1.00	156	4	2.56	1530000	380000	2.00	freq-state
2021-01-08	Test API Sandbox campaign 1	1.18	233	23	9.87	8140000	350000	4.00	goon.ru
2021-01-08	Test API Sandbox campaign 1	1.15	375	35	9.33	31530000	900000	2.97	goon.ru
2021-01-08	Test API Sandbox campaign 1	1.18	2658	220	8.28	104240000	470000	1.35	goon.ru
2021-01-08	Test API Sandbox campaign 1	1.20	84	12	14.29	9150000	760000	2.00	goon.ru
2021-01-08	Test API Sandbox campaign 1	1.21	424	100	23.58	25420000	250000	2.25	goroda-main
2021-01-08	Test API Sandbox campaign 1	1.20	73	12	16.44	12970000	1080000	3.00	goroda-main
2021-01-08	Test API Sandbox campaign 1	1.21	1303	110	8.44	74240000	670000	3.06	images.yandex.ru
2021-01-08	Test API Sandbox campaign 1	1.17	253	47	18.58	46650000	990000	3.78	info.auto.vl.ru
2021-01-08	Test API Sandbox campaign 1	--	124	0	0.00	0	--	--	info.auto.vl.ru
2021-01-08	Test API Sandbox campaign 1	1.19	1980	224	11.31	116440000	520000	1.81	irr.ru
2021-01-08	Test API Sandbox campaign 1	1.19	780	144	18.46	37630000	260000	1.03	itnews.com.ua
2021-01-08	Test API Sandbox campaign 1	1.20	318	21	6.60	5340000	250000	4.22	itnews.com.ua
2021-01-08	Test API Sandbox campaign 1	1.15	458	81	17.69	63690000	790000	3.17	itnews.com.ua
2021-01-08	Test API Sandbox campaign 1	1.19	552	69	12.50	56440000	820000	3.32	klerk.ru
2021-01-08	Test API Sandbox campaign 1	1.19	283	38	13.43	21860000	580000	2.91	klerk.ru
2021-01-08	Test API Sandbox campaign 1	1.00	990	27	2.73	15250000	560000	3.00	klerk.ru
2021-01-08	Test API Sandbox campaign 1	1.17	792	270	34.09	202120000	750000	1.66	klerk.ru
2021-01-08	Test API Sandbox campaign 1	1.19	316	56	17.72	47800000	850000	3.83	lego
2021-01-08	Test API Sandbox campaign 1	--	160	0	0.00	0	--	--	lego
2021-01-08	Test API Sandbox campaign 1	1.25	296	21	7.09	13730000	650000	2.00	lita.ru
2021-01-08	Test API Sandbox campaign 1	1.18	248	48	19.35	37370000	780000	2.10	lita.ru
2021-01-08	Test API Sandbox campaign 1	1.17	244	58	23.77	17800000	310000	2.27	m.pogoda.yandex.ru
2021-01-08	Test API Sandbox campaign 1	1.23	219	29	13.24	31910000	1100000	3.17	m.pogoda.yandex.ru
2021-01-08	Test API Sandbox campaign 1	1.21	584	216	36.99	96610000	450000	3.43	mail.ru
2021-01-08	Test API Sandbox campaign 1	1.20	892	276	30.94	248140000	900000	2.59	mail.ru
2021-01-08	Test API Sandbox campaign 1	1.20	466	71	15.24	30130000	420000	2.18	mail.yandex.ru
2021-01-08	Test API Sandbox campaign 1	1.00	208	4	1.92	1650000	410000	1.33	mail.yandex.ru
2021-01-08	Test API Sandbox campaign 1	1.10	1382	11	0.80	9920000	900000	4.00	mail.yandex.ru
2021-01-08	Test API Sandbox campaign 1	1.17	32	8	25.00	6100000	760000	1.00	maps-traffic
2021-01-08	Test API Sandbox campaign 1	1.08	318	33	10.38	13350000	400000	3.58	maps-traffic
2021-01-08	Test API Sandbox campaign 1	1.20	540	68	12.59	66100000	970000	1.17	maps-ua
2021-01-08	Test API Sandbox campaign 1	1.21	348	41	11.78	10420000	250000	1.63	maps-ua
2021-01-08	Test API Sandbox campaign 1	1.19	1374	216	15.72	192200000	890000	2.55	maps.yandex.ru
2021-01-08	Test API Sandbox campaign 1	1.20	1568	99	6.31	42330000	430000	3.57	maps.yandex.ru
2021-01-08	Test API Sandbox campaign 1	--	42	0	0.00	0	--	--	maps.yandex.ru
2021-01-08	Test API Sandbox campaign 1	1.18	1095	204	18.63	128520000	630000	3.90	maps.yandex.ru
2021-01-08	Test API Sandbox campaign 1	1.20	804	174	21.64	61780000	360000	3.72	maps.yandex.ru
2021-01-08	Test API Sandbox campaign 1	1.20	302	112	37.09	88980000	790000	2.75	market-category
2021-01-08	Test API Sandbox campaign 1	1.19	725	94	12.97	49580000	530000	3.15	market.yandex.ru
2021-01-08	Test API Sandbox campaign 1	1.16	428	82	19.16	36360000	440000	3.11	med-lib.ru
2021-01-08	Test API Sandbox campaign 1	1.18	1198	120	10.02	126100000	1050000	1.41	med-lib.ru
2021-01-08	Test API Sandbox campaign 1	1.22	328	24	7.32	6100000	250000	5.00	medprom.ru
2021-01-08	Test API Sandbox campaign 1	1.00	1062	16	1.51	13470000	840000	2.29	medprom.ru
2021-01-08	Test API Sandbox campaign 1	1.18	3056	78	2.55	26950000	350000	2.76	medprom.ru
2021-01-08	Test API Sandbox campaign 1	1.14	132	40	30.30	15250000	380000	1.00	metrica.yandex.ru
2021-01-08	Test API Sandbox campaign 1	1.17	1888	64	3.39	73220000	1140000	4.00	metrica.yandex.ru
2021-01-08	Test API Sandbox campaign 1	1.20	94	14	14.89	10680000	760000	4.00	moikrug-topics
2021-01-08	Test API Sandbox campaign 1	1.20	292	114	39.04	98900000	870000	4.86	moikrug-topics
2021-01-08	Test API Sandbox campaign 1	1.20	796	40	5.03	13220000	330000	2.29	money-a-ya
2021-01-08	Test API Sandbox campaign 1	1.19	1832	38	2.07	14240000	370000	2.50	money-a-ya
2021-01-08	Test API Sandbox campaign 1	1.00	120	3	2.50	3050000	1020000	5.00	money-main
2021-01-08	Test API Sandbox campaign 1	1.20	460	124	26.96	54410000	440000	2.66	money-main
2021-01-08	Test API Sandbox campaign 1	1.24	990	96	9.70	88220000	920000	1.77	money-p2p
2021-01-08	Test API Sandbox campaign 1	1.00	278	5	1.80	2160000	430000	4.50	money-p2p
2021-01-08	Test API Sandbox campaign 1	1.13	352	19	5.40	17800000	940000	4.21	money-prepaid
2021-01-08	Test API Sandbox campaign 1	1.19	373	37	9.92	31910000	860000	4.06	money-prepaid
2021-01-08	Test API Sandbox campaign 1	1.12	1166	40	3.43	32540000	810000	3.19	money-shops
2021-01-08	Test API Sandbox campaign 1	1.20	304	20	6.58	14750000	740000	4.00	money-shops
2021-01-08	Test API Sandbox campaign 1	1.14	455	34	7.47	25930000	760000	3.04	money-success-win
2021-01-08	Test API Sandbox campaign 1	1.14	25	9	36.00	3430000	380000	4.00	money-success-win
2021-01-08	Test API Sandbox campaign 1	1.19	572	76	13.29	28470000	370000	4.30	mp3-counting
2021-01-08	Test API Sandbox campaign 1	1.25	43	11	25.58	12580000	1140000	1.00	mp3-counting
2021-01-08	Test API Sandbox campaign 1	1.12	322	23	7.14	26310000	1140000	3.10	news-category
2021-01-08	Test API Sandbox campaign 1	1.22	780	49	6.28	30890000	630000	1.00	news-category
2021-01-08	Test API Sandbox campaign 1	1.17	1178	102	8.66	35850000	350000	1.29	news-main
2021-01-08	Test API Sandbox campaign 1	1.21	132	38	28.79	31270000	820000	2.44	news-search
2021-01-08	Test API Sandbox campaign 1	1.21	2648	156	5.89	94070000	600000	2.76	news-search
2021-01-08	Test API Sandbox campaign 1	1.14	1460	16	1.10	14490000	910000	4.00	old.yandex.ru
2021-01-08	Test API Sandbox campaign 1	1.18	1557	97	6.23	63310000	650000	4.99	olymp2010.yandex.ru
2021-01-08	Test API Sandbox campaign 1	1.00	43	4	9.30	1020000	250000	5.00	oren.ru
2021-01-08	Test API Sandbox campaign 1	1.04	480	34	7.08	9660000	280000	2.40	oren.ru
2021-01-08	Test API Sandbox campaign 1	1.18	76	32	42.11	28470000	890000	4.00	ozbor.narod.ru
2021-01-08	Test API Sandbox campaign 1	1.21	836	109	13.04	101820000	930000	3.84	ozbor.narod.ru
2021-01-08	Test API Sandbox campaign 1	1.23	351	61	17.38	33310000	550000	4.06	pda-mail-done
2021-01-08	Test API Sandbox campaign 1	1.20	108	6	5.56	5340000	890000	3.00	pda-mail-done
2021-01-08	Test API Sandbox campaign 1	1.21	1372	64	4.66	37120000	580000	2.78	pda-maps-main
2021-01-08	Test API Sandbox campaign 1	1.19	277	23	8.30	13220000	570000	2.00	pda-maps-main
2021-01-08	Test API Sandbox campaign 1	1.21	596	44	7.38	38140000	870000	2.00	pda-maps-metro
2021-01-08	Test API Sandbox campaign 1	1.18	470	58	12.34	14750000	250000	2.62	pda-maps-metro
2021-01-08	Test API Sandbox campaign 1	1.10	74	14	18.92	10680000	760000	1.00	pda-market
2021-01-08	Test API Sandbox campaign 1	1.20	1363	42	3.08	16020000	380000	3.33	pda-market
2021-01-08	Test API Sandbox campaign 1	1.16	722	83	11.50	53010000	640000	3.95	pda-rasp
2021-01-08	Test API Sandbox campaign 1	1.21	455	54	11.87	28980000	540000	2.09	pda1.ru
2021-01-08	Test API Sandbox campaign 1	1.19	91	23	25.27	21740000	950000	3.65	pda1.ru
2021-01-08	Test API Sandbox campaign 1	1.10	373	37	9.92	34450000	930000	2.85	play-main
2021-01-08	Test API Sandbox campaign 1	1.18	646	134	20.74	63560000	470000	1.90	play-other
2021-01-08	Test API Sandbox campaign 1	1.18	290	115	39.66	56190000	490000	1.94	povodok.ru
2021-01-08	Test API Sandbox campaign 1	1.19	316	88	27.85	33050000	380000	1.32	rasp.yandex.ru
2021-01-08	Test API Sandbox campaign 1	1.15	1872	138	7.37	54150000	390000	2.10	rasp.yandex.ru
2021-01-08	Test API Sandbox campaign 1	1.17	253	36	14.23	13730000	380000	1.79	referer-info
2021-01-08	Test API Sandbox campaign 1	1.17	290	25	8.62	21100000	840000	3.14	referer-info
2021-01-08	Test API Sandbox campaign 1	1.21	1297	109	8.40	68770000	630000	2.02	salon.su
2021-01-08	Test API Sandbox campaign 1	1.18	25	15	60.00	9530000	640000	5.00	salon.su
2021-01-08	Test API Sandbox campaign 1	1.20	450	57	12.67	51100000	900000	1.00	salon.su
2021-01-08	Test API Sandbox campaign 1	1.16	323	33	10.22	15760000	480000	2.93	sarafan.ru
2021-01-08	Test API Sandbox campaign 1	1.12	199	30	15.08	21100000	700000	3.43	sarafan.ru
2021-01-08	Test API Sandbox campaign 1	1.16	509	51	10.02	17920000	350000	4.71	sdfsfsdfsd.test.yandex.ru
2021-01-08	Test API Sandbox campaign 1	1.23	474	35	7.38	30250000	860000	2.62	sdfsfsdfsd.test.yandex.ru
2021-01-08	Test API Sandbox campaign 1	1.15	817	50	6.12	24410000	490000	1.72	search.74mail.ru
2021-01-08	Test API Sandbox campaign 1	1.00	109	6	5.50	5080000	850000	3.60	search.74mail.ru
2021-01-08	Test API Sandbox campaign 1	1.21	726	156	21.49	111360000	710000	3.05	search.bigmir.net
2021-01-08	Test API Sandbox campaign 1	1.22	86	26	30.23	16530000	640000	5.00	search.bigmir.net
2021-01-08	Test API Sandbox campaign 1	1.24	316	24	7.59	19700000	820000	3.35	slider
2021-01-08	Test API Sandbox campaign 1	1.22	542	91	16.79	80340000	880000	2.29	slider
2021-01-08	Test API Sandbox campaign 1	1.19	313	118	37.70	66610000	560000	3.44	sota1.ru
2021-01-08	Test API Sandbox campaign 1	1.11	506	24	4.74	16270000	680000	1.00	tamognia.ru
2021-01-08	Test API Sandbox campaign 1	1.20	1264	140	11.08	78310000	560000	3.20	tamognia.ru
2021-01-08	Test API Sandbox campaign 1	1.11	505	57	11.29	54530000	960000	2.82	tamognia.ru
2021-01-08	Test API Sandbox campaign 1	1.15	708	89	12.57	42580000	480000	4.21	test2.yandex.ru
2021-01-08	Test API Sandbox campaign 1	1.17	508	70	13.78	67120000	960000	1.89	topping.com.ua
2021-01-08	Test API Sandbox campaign 1	1.18	44	16	36.36	10170000	640000	5.00	topping.com.ua
2021-01-08	Test API Sandbox campaign 1	1.19	1074	246	22.91	128140000	520000	4.32	touch-apps
2021-01-08	Test API Sandbox campaign 1	1.25	110	11	10.00	4190000	380000	5.00	uaportal.com
2021-01-08	Test API Sandbox campaign 1	1.16	307	105	34.20	41950000	400000	2.35	uaportal.com
2021-01-08	Test API Sandbox campaign 1	1.09	716	52	7.26	44240000	850000	3.60	vashdom.ru
2021-01-08	Test API Sandbox campaign 1	1.20	1353	147	10.86	127500000	870000	3.48	vashdom.ru
2021-01-08	Test API Sandbox campaign 1	1.14	474	46	9.70	12460000	270000	3.15	video.yandex.ru
2021-01-08	Test API Sandbox campaign 1	1.21	316	26	8.23	20850000	800000	3.59	video.yandex.ru
2021-01-08	Test API Sandbox campaign 1	1.19	1188	58	4.88	58470000	1010000	2.12	werwe.test.yandex.ru
2021-01-08	Test API Sandbox campaign 1	1.16	1270	140	11.02	136270000	970000	1.45	werwe.test.yandex.ru
2021-01-08	Test API Sandbox campaign 1	1.20	1910	142	7.43	38140000	270000	3.05	werwerwerwe.yandex.ru
2021-01-08	Test API Sandbox campaign 1	1.20	392	54	13.78	28980000	540000	3.30	werwerwerwe.yandex.ru
2021-01-08	Test API Sandbox campaign 1	1.18	1158	90	7.77	22880000	250000	1.04	www.yellow-pages.ru
2021-01-08	Test API Sandbox campaign 1	1.03	1081	46	4.26	23140000	500000	2.50	yaca.yandex.ru
2021-01-08	Test API Sandbox campaign 1	1.00	185	1	0.54	760000	760000	2.00	yandex-vote
2021-01-08	Test API Sandbox campaign 1	1.19	1058	91	8.60	41820000	460000	1.31	yandex-vote
2021-01-08	Test API Sandbox campaign 1	1.16	1032	82	7.95	20850000	250000	3.11	yandex.ru
2021-01-09	Test API Sandbox campaign 1	1.11	2870	490	17.07	204660000	420000	2.62	yandex.ru (главная страница)
2021-01-09	Test API Sandbox campaign 1	1.00	2470	40	1.62	33050000	830000	4.00	yandex.ru (главная страница)
2021-01-09	Test API Sandbox campaign 1	1.19	555	79	14.23	28730000	360000	4.88	yandex.ru (главная страница)
2021-01-09	Test API Sandbox campaign 1	1.00	263	2	0.76	1530000	760000	1.50	yandex.ru (главная страница)
2021-01-09	Test API Sandbox campaign 1	1.00	174	3	1.72	2670000	890000	1.00	yandex.ru (главная страница)
2021-01-09	Test API Sandbox campaign 1	1.23	857	67	7.82	42970000	640000	2.44	yandex.ru (главная страница)
2021-01-09	Test API Sandbox campaign 1	1.20	1025	75	7.32	19700000	260000	4.00	yandex.ru (главная страница)
2021-01-09	Test API Sandbox campaign 1	1.16	1576	200	12.69	194240000	970000	3.86	yandex.ru (главная страница)
2021-01-09	Test API Sandbox campaign 1	1.19	1000	152	15.20	118980000	780000	1.30	yandex.ru (главная страница)
2021-01-09	Test API Sandbox campaign 1	1.25	43	11	25.58	6990000	640000	2.00	yandex.ru (главная страница)
2021-01-09	Test API Sandbox campaign 1	1.19	318	87	27.36	56060000	640000	2.08	yandex.ru (главная страница)
2021-01-09	Test API Sandbox campaign 1	1.16	572	66	11.54	67120000	1020000	3.42	yandex.ru (главная страница)
2021-01-09	Test API Sandbox campaign 1	1.14	152	10	6.58	2540000	250000	1.00	yandex.ru (главная страница)
2021-01-09	Test API Sandbox campaign 1	1.00	352	18	5.11	8140000	450000	3.00	yandex.ru (главная страница)
2021-01-09	Test API Sandbox campaign 1	1.20	190	19	10.00	9280000	490000	1.62	yandex.ru (главная страница)
2021-01-09	Test API Sandbox campaign 1	1.13	258	29	11.24	14240000	490000	4.92	yandex.ru (главная страница)
2021-01-09	Test API Sandbox campaign 1	1.24	415	35	8.43	19450000	560000	2.86	yandex.ru (главная страница)
2021-01-09	Test API Sandbox campaign 1	1.25	480	30	6.25	22880000	760000	4.00	yandex.ru (главная страница)
2021-01-09	Test API Sandbox campaign 1	1.25	246	22	8.94	6990000	320000	2.50	yandex.ru (главная страница)
2021-01-09	Test API Sandbox campaign 1	1.14	810	76	9.38	45250000	600000	4.90	yandex.ru (главная страница)
2021-01-09	Test API Sandbox campaign 1	1.23	1282	82	6.40	21360000	260000	1.12	yandex.ru (главная страница)
2021-01-09	Test API Sandbox campaign 1	1.22	229	11	4.80	3560000	320000	1.89	yandex.ru (главная страница)
2021-01-09	Test API Sandbox campaign 1	1.18	594	60	10.10	39920000	670000	2.15	yandex.ru (главная страница)
2021-01-09	Test API Sandbox campaign 1	1.22	244	96	39.34	36610000	380000	2.75	yandex.ru (главная страница)
2021-01-09	Test API Sandbox campaign 1	1.18	422	120	28.44	67370000	560000	4.58	yandex.ru (главная страница)
2021-01-09	Test API Sandbox campaign 1	1.19	1838	176	9.58	83390000	470000	2.60	yandex.ru (главная страница)
2021-01-09	Test API Sandbox campaign 1	1.22	352	62	17.61	29750000	480000	4.54	yandex.ru (главная страница)
2021-01-09	Test API Sandbox campaign 1	1.23	774	194	25.06	117200000	600000	3.91	yandex.ru (главная страница)
2021-01-09	Test API Sandbox campaign 1	1.14	442	18	4.07	13730000	760000	4.00	yandex.ru (главная страница)
2021-01-09	Test API Sandbox campaign 1	1.21	383	60	15.67	22120000	370000	3.10	yandex.ru (главная страница)
2021-01-09	Test API Sandbox campaign 1	1.20	84	12	14.29	4580000	380000	3.00	yandex.ru (главная страница)
2021-01-09	Test API Sandbox campaign 1	1.16	1930	184	9.53	76270000	410000	3.94	Я.Каталог
2021-01-09	Test API Sandbox campaign 1	1.10	318	28	8.81	7120000	250000	3.50	Я.Каталог
2021-01-09	Test API Sandbox campaign 1	1.14	1006	78	7.75	66860000	860000	1.30	
2021-01-09	Test API Sandbox campaign 1	1.23	293	61	20.82	41060000	670000	3.00	2010.yandex.ru
2021-01-09	Test API Sandbox campaign 1	1.15	1008	51	5.06	12970000	250000	3.11	adme.ru
2021-01-09	Test API Sandbox campaign 1	1.12	59	10	16.95	3690000	370000	3.00	adme.ru
2021-01-09	Test API Sandbox campaign 1	1.18	436	122	27.98	31020000	250000	4.63	afisha-rubric
2021-01-09	Test API Sandbox campaign 1	1.20	402	14	3.48	10680000	760000	4.00	agrobiznes.ru
2021-01-09	Test API Sandbox campaign 1	1.11	1228	108	8.79	113640000	1050000	1.27	agrobiznes.ru
2021-01-09	Test API Sandbox campaign 1	1.20	247	79	31.98	42710000	540000	4.88	alexmart2.narod.ru
2021-01-09	Test API Sandbox campaign 1	1.19	478	29	6.07	21990000	760000	2.00	alexmart2.narod.ru
2021-01-09	Test API Sandbox campaign 1	1.14	612	150	24.51	78810000	530000	1.24	all.by
2021-01-09	Test API Sandbox campaign 1	1.15	1017	109	10.72	30250000	280000	1.19	aportru-search
2021-01-09	Test API Sandbox campaign 1	1.17	325	77	23.69	49830000	650000	2.74	bar.yandex.ru
2021-01-09	Test API Sandbox campaign 1	1.25	42	5	11.90	5720000	1140000	3.00	bar.yandex.ru
2021-01-09	Test API Sandbox campaign 1	1.16	810	90	11.11	64070000	710000	2.73	bibika.ru
2021-01-09	Test API Sandbox campaign 1	1.15	2648	200	7.55	111860000	560000	3.38	bibika.ru
2021-01-09	Test API Sandbox campaign 1	1.00	286	2	0.70	1780000	890000	2.00	bibika.ru
2021-01-09	Test API Sandbox campaign 1	1.17	619	62	10.02	53900000	870000	4.71	bigmir-search-test
2021-01-09	Test API Sandbox campaign 1	1.00	375	7	1.87	7500000	1070000	2.80	bigmir-search-test
2021-01-09	Test API Sandbox campaign 1	1.00	418	2	0.48	2290000	1140000	3.00	business.yandex.ru
2021-01-09	Test API Sandbox campaign 1	1.18	784	53	6.76	33430000	630000	4.52	business.yandex.ru
2021-01-09	Test API Sandbox campaign 1	1.20	201	14	6.97	3560000	250000	2.00	catalog.tut.by
2021-01-09	Test API Sandbox campaign 1	1.17	1745	47	2.69	51990000	1110000	3.90	catalog.tut.by
2021-01-09	Test API Sandbox campaign 1	1.00	156	4	2.56	3050000	760000	1.00	catalogue-main
2021-01-09	Test API Sandbox campaign 1	1.23	1228	93	7.57	30250000	330000	3.00	catalogue-main
2021-01-09	Test API Sandbox campaign 1	1.21	768	180	23.44	83140000	460000	2.53	cooking.ru
2021-01-09	Test API Sandbox campaign 1	1.23	1242	92	7.41	72460000	790000	2.36	cooking.ru
